epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
212,2022-03-25,Brazil,PB,TOTAL,2,10185,450,593946,10185,593946,253.47631,14781.6632,0.01715,429753.0,401683.0,1152470.0,28681.77138,3436915.0,85.53525,3068949.0,76.3776,84059.0,2.09199,1588057.0,39.52232
212,2022-03-26,Brazil,PB,TOTAL,2,10187,412,594358,10187,594358,253.52608,14791.91673,0.01714,429753.0,401683.0,1152470.0,28681.77138,3437669.0,85.55402,3070695.0,76.42105,84089.0,2.09274,1590983.0,39.59514
213,2022-03-27,Brazil,PB,TOTAL,2,10189,533,594891,10189,594891,253.57586,14805.18162,0.01713,429753.0,401683.0,1152470.0,28681.77138,3441418.0,85.64732,3078795.0,76.62264,84097.0,2.09294,1612737.0,40.13654
213,2022-03-28,Brazil,PB,TOTAL,1,10190,181,595072,10190,595072,253.60074,14809.6862,0.01712,429753.0,401683.0,1152470.0,28681.77138,3441418.0,85.64732,3079926.0,76.65079,84099.0,2.09299,1615992.0,40.21754
213,2022-03-29,Brazil,PB,TOTAL,1,10191,275,595347,10191,595347,253.62563,14816.53019,0.01712,429753.0,401683.0,1152470.0,28681.77138,3447103.0,85.7888,3082539.0,76.71582,84104.0,2.09311,1621457.0,40.35355
213,2022-03-30,Brazil,PB,TOTAL,1,10192,585,595932,10192,595932,253.65052,14831.08921,0.0171,429753.0,401683.0,1152470.0,28681.77138,3450913.0,85.88362,3092134.0,76.95461,84114.0,2.09336,1641516.0,40.85277
213,2022-03-31,Brazil,PB,TOTAL,1,10193,470,596402,10193,596402,253.67541,14842.7862,0.01709,429753.0,401683.0,1152470.0,28681.77138,3452728.0,85.92879,3102388.0,77.2098,84131.0,2.09379,1663200.0,41.39242
213,2022-04-01,Brazil,PB,TOTAL,1,10194,699,597101,10194,597101,253.70029,14860.18237,0.01707,429753.0,401683.0,1152470.0,28681.77138,3454377.0,85.96983,3102388.0,77.2098,84131.0,2.09379,1663200.0,41.39242
213,2022-04-02,Brazil,PB,TOTAL,0,10194,344,597445,10194,597445,253.70029,14868.74357,0.01706,429753.0,401683.0,1152470.0,28681.77138,3456056.0,86.01162,3104253.0,77.25622,84133.0,2.09384,1667636.0,41.50282
214,2022-04-03,Brazil,PB,TOTAL,0,10194,489,597934,10194,597934,253.70029,14880.91342,0.01705,429753.0,401683.0,1152470.0,28681.77138,3456056.0,86.01162,3105582.0,77.28929,84133.0,2.09384,1670688.0,41.57878
214,2022-04-04,Brazil,PB,TOTAL,1,10195,130,598064,10195,598064,253.72518,14884.14876,0.01705,429753.0,401683.0,1152470.0,28681.77138,3456703.0,86.02772,3105708.0,77.29243,84134.0,2.09386,1671309.0,41.59423
214,2022-04-05,Brazil,PB,TOTAL,2,10197,21,598085,10197,598085,253.77496,14884.67139,0.01705,429753.0,401683.0,1152470.0,28681.77138,3462271.0,86.16629,3116946.0,77.57211,84560.0,2.10446,1707418.0,42.49288
214,2022-04-06,Brazil,PB,TOTAL,0,10197,487,598572,10197,598572,253.77496,14896.79147,0.01704,429753.0,401683.0,1152470.0,28681.77138,3466977.0,86.28341,3124501.0,77.76014,84776.0,2.10984,1729290.0,43.03722
214,2022-04-07,Brazil,PB,TOTAL,0,10197,254,598826,10197,598826,253.77496,14903.11282,0.01703,429753.0,401683.0,1152470.0,28681.77138,3470660.0,86.37507,3131432.0,77.93263,84948.0,2.11412,1747939.0,43.50134
214,2022-04-08,Brazil,PB,TOTAL,0,10197,262,599088,10197,599088,253.77496,14909.63327,0.01702,429753.0,401683.0,1152470.0,28681.77138,3470660.0,86.37507,3136645.0,78.06237,84953.0,2.11424,1757440.0,43.73779
214,2022-04-09,Brazil,PB,TOTAL,0,10197,282,599370,10197,599370,253.77496,14916.65146,0.01701,429753.0,401683.0,1152470.0,28681.77138,3473566.0,86.44739,3141228.0,78.17642,84958.0,2.11437,1764779.0,43.92044
215,2022-04-10,Brazil,PB,TOTAL,0,10197,201,599571,10197,599571,253.77496,14921.6538,0.01701,429753.0,401683.0,1152470.0,28681.77138,3473566.0,86.44739,3142997.0,78.22045,84963.0,2.11449,1767630.0,43.99139
215,2022-04-11,Brazil,PB,TOTAL,0,10197,44,599615,10197,599615,253.77496,14922.74883,0.01701,429753.0,401683.0,1152470.0,28681.77138,3473566.0,86.44739,3144080.0,78.2474,84966.0,2.11457,1768953.0,44.02432
215,2022-04-12,Brazil,PB,TOTAL,0,10197,13,599628,10197,599628,253.77496,14923.07237,0.01701,429753.0,401683.0,1152470.0,28681.77138,3475709.0,86.50073,3148981.0,78.36937,84967.0,2.11459,1777404.0,44.23464
215,2022-04-13,Brazil,PB,TOTAL,0,10197,138,599766,10197,599766,253.77496,14926.5068,0.017,429753.0,401683.0,1152470.0,28681.77138,3475709.0,86.50073,3154422.0,78.50479,84973.0,2.11474,1786368.0,44.45773
215,2022-04-14,Brazil,PB,TOTAL,0,10197,221,599987,10197,599987,253.77496,14932.00688,0.017,429753.0,401683.0,1152470.0,28681.77138,3478522.0,86.57073,3159651.0,78.63492,84976.0,2.11482,1795607.0,44.68766
215,2022-04-15,Brazil,PB,TOTAL,0,10197,236,600223,10197,600223,253.77496,14937.88026,0.01699,429753.0,401683.0,1152470.0,28681.77138,3478522.0,86.57073,3163275.0,78.72511,84982.0,2.11497,1797897.0,44.74465
215,2022-04-16,Brazil,PB,TOTAL,0,10197,99,600322,10197,600322,253.77496,14940.3441,0.01699,429753.0,401683.0,1152470.0,28681.77138,3494394.0,86.96574,3173529.0,78.98031,85612.0,2.13064,1835740.0,45.68646
216,2022-04-17,Brazil,PB,TOTAL,0,10197,4,600326,10197,600326,253.77496,14940.44364,0.01699,429753.0,401683.0,1152470.0,28681.77138,3494472.0,86.96768,3173840.0,78.98805,85620.0,2.13084,1836950.0,45.71657
216,2022-04-18,Brazil,PB,TOTAL,1,10198,34,600360,10198,600360,253.79984,14941.28981,0.01699,429753.0,401683.0,1152470.0,28681.77138,3500640.0,87.12119,3174181.0,78.99653,85631.0,2.13112,1837591.0,45.73253
216,2022-04-19,Brazil,PB,TOTAL,0,10198,255,600615,10198,600615,253.79984,14947.63605,0.01698,429753.0,401683.0,1152470.0,28681.77138,3500640.0,87.12119,3178324.0,79.09964,85640.0,2.13134,1844362.0,45.90104
216,2022-04-20,Brazil,PB,TOTAL,1,10199,283,600898,10199,600898,253.82473,14954.67913,0.01697,429753.0,401683.0,1152470.0,28681.77138,3502971.0,87.1792,3183355.0,79.22485,85648.0,2.13154,1852039.0,46.0921
216,2022-04-21,Brazil,PB,TOTAL,0,10199,205,601103,10199,601103,253.82473,14959.78101,0.01697,429753.0,401683.0,1152470.0,28681.77138,3504137.0,87.20822,3188665.0,79.357,85649.0,2.13157,1858954.0,46.26419
216,2022-04-22,Brazil,PB,TOTAL,2,10201,193,601296,10201,601296,253.8745,14964.58425,0.01697,429753.0,401683.0,1152470.0,28681.77138,3504137.0,87.20822,3190519.0,79.40314,85650.0,2.13159,1860903.0,46.3127
216,2022-04-23,Brazil,PB,TOTAL,1,10202,44,601340,10202,601340,253.89939,14965.67928,0.01697,429753.0,401683.0,1152470.0,28681.77138,3504137.0,87.20822,3190519.0,79.40314,85650.0,2.13159,1860903.0,46.3127
217,2022-04-24,Brazil,PB,TOTAL,1,10203,118,601458,10203,601458,253.92428,14968.61597,0.01696,429753.0,401683.0,1152470.0,28681.77138,3504137.0,87.20822,3190519.0,79.40314,85650.0,2.13159,1860903.0,46.3127
217,2022-04-25,Brazil,PB,TOTAL,1,10204,54,601512,10204,601512,253.94917,14969.95988,0.01696,429753.0,401683.0,1152470.0,28681.77138,3504137.0,87.20822,3190519.0,79.40314,85650.0,2.13159,1860903.0,46.3127
217,2022-04-26,Brazil,PB,TOTAL,2,10206,31,601543,10206,601543,253.99894,14970.73139,0.01697,429753.0,401683.0,1152470.0,28681.77138,3504137.0,87.20822,3190519.0,79.40314,85650.0,2.13159,1860903.0,46.3127
217,2022-04-27,Brazil,PB,TOTAL,1,10207,161,601704,10207,601704,254.02383,14974.73823,0.01696,429753.0,401683.0,1152470.0,28681.77138,3507518.0,87.29236,3198484.0,79.60137,85674.0,2.13219,1871394.0,46.57379
217,2022-04-28,Brazil,PB,TOTAL,1,10208,229,601933,10208,601933,254.04871,14980.4374,0.01696,429753.0,401683.0,1152470.0,28681.77138,3508716.0,87.32218,3202944.0,79.71236,85675.0,2.13221,1878178.0,46.74262
217,2022-04-29,Brazil,PB,TOTAL,1,10209,115,602048,10209,602048,254.0736,14983.29943,0.01696,429753.0,401683.0,1152470.0,28681.77138,3509604.0,87.34428,3206993.0,79.81313,85675.0,2.13221,1884184.0,46.8921
217,2022-04-30,Brazil,PB,TOTAL,0,10209,69,602117,10209,602117,254.0736,14985.01665,0.01696,429753.0,401683.0,1152470.0,28681.77138,3509604.0,87.34428,3206993.0,79.81313,85675.0,2.13221,1884184.0,46.8921
218,2022-05-01,Brazil,PB,TOTAL,0,10209,114,602231,10209,602231,254.0736,14987.85379,0.01695,429753.0,401683.0,1152470.0,28681.77138,3509604.0,87.34428,3211449.0,79.92403,85693.0,2.13266,1890305.0,47.04443
218,2022-05-02,Brazil,PB,TOTAL,1,10210,41,602272,10210,602272,254.09849,14988.87417,0.01695,429753.0,401683.0,1152470.0,28681.77138,3509604.0,87.34428,3211736.0,79.93117,85693.0,2.13266,1890799.0,47.05673
218,2022-05-03,Brazil,PB,TOTAL,1,10211,10,602282,10211,602282,254.12338,14989.12304,0.01695,429753.0,401683.0,1152470.0,28681.77138,3510704.0,87.37165,3211849.0,79.93398,85695.0,2.13271,1891203.0,47.06678
218,2022-05-04,Brazil,PB,TOTAL,0,10211,101,602383,10211,602383,254.12338,14991.63665,0.01695,429753.0,401683.0,1152470.0,28681.77138,3510704.0,87.37165,3211849.0,79.93398,85695.0,2.13271,1891203.0,47.06678
218,2022-05-05,Brazil,PB,TOTAL,2,10213,159,602542,10213,602542,254.17315,14995.59372,0.01695,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3211849.0,79.93398,85695.0,2.13271,1891203.0,47.06678
218,2022-05-06,Brazil,PB,TOTAL,1,10214,122,602664,10214,602664,254.19804,14998.62996,0.01695,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3214479.0,79.99944,85699.0,2.13281,1894436.0,47.14724
218,2022-05-07,Brazil,PB,TOTAL,0,10214,95,602759,10214,602759,254.19804,15000.99424,0.01695,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3214479.0,79.99944,85699.0,2.13281,1894436.0,47.14724
219,2022-05-08,Brazil,PB,TOTAL,1,10215,117,602876,10215,602876,254.22293,15003.90605,0.01694,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3214479.0,79.99944,85699.0,2.13281,1894436.0,47.14724
219,2022-05-09,Brazil,PB,TOTAL,0,10215,84,602960,10215,602960,254.22293,15005.99658,0.01694,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3217090.0,80.06442,85702.0,2.13288,1898674.0,47.25271
219,2022-05-10,Brazil,PB,TOTAL,0,10215,6,602966,10215,602966,254.22293,15006.1459,0.01694,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3219227.0,80.1176,85710.0,2.13308,1901798.0,47.33046
219,2022-05-11,Brazil,PB,TOTAL,0,10215,85,603051,10215,603051,254.22293,15008.26131,0.01694,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3219227.0,80.1176,85710.0,2.13308,1901798.0,47.33046
219,2022-05-12,Brazil,PB,TOTAL,0,10215,106,603157,10215,603157,254.22293,15010.89936,0.01694,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3219227.0,80.1176,85710.0,2.13308,1901798.0,47.33046
219,2022-05-13,Brazil,PB,TOTAL,0,10215,170,603327,10215,603327,254.22293,15015.13018,0.01693,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3219227.0,80.1176,85710.0,2.13308,1901798.0,47.33046
219,2022-05-14,Brazil,PB,TOTAL,0,10215,108,603435,10215,603435,254.22293,15017.818,0.01693,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3220877.0,80.15867,85718.0,2.13328,1905061.0,47.41167
220,2022-05-15,Brazil,PB,TOTAL,0,10215,99,603534,10215,603534,254.22293,15020.28184,0.01693,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3221185.0,80.16633,85719.0,2.13331,1905826.0,47.43071
220,2022-05-16,Brazil,PB,TOTAL,2,10217,57,603591,10217,603591,254.2727,15021.70041,0.01693,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3221268.0,80.1684,85720.0,2.13333,1906061.0,47.43655
220,2022-05-17,Brazil,PB,TOTAL,0,10217,14,603605,10217,603605,254.2727,15022.04883,0.01693,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3222760.0,80.20553,85720.0,2.13333,1909185.0,47.5143
220,2022-05-18,Brazil,PB,TOTAL,0,10217,211,603816,10217,603816,254.2727,15027.30003,0.01692,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3222760.0,80.20553,85720.0,2.13333,1909185.0,47.5143
220,2022-05-19,Brazil,PB,TOTAL,0,10217,13,603829,10217,603829,254.2727,15027.62357,0.01692,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3222884.0,80.20861,85720.0,2.13333,1909510.0,47.52239
220,2022-05-20,Brazil,PB,TOTAL,0,10217,3,603832,10217,603832,254.2727,15027.69823,0.01692,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3225130.0,80.26451,85726.0,2.13348,1913372.0,47.6185
220,2022-05-21,Brazil,PB,TOTAL,0,10217,51,603883,10217,603883,254.2727,15028.96748,0.01692,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3225130.0,80.26451,85726.0,2.13348,1913372.0,47.6185
221,2022-05-22,Brazil,PB,TOTAL,1,10218,273,604156,10218,604156,254.29759,15035.76169,0.01691,429753.0,401683.0,1152470.0,28681.77138,3516076.0,87.50535,3225130.0,80.26451,85726.0,2.13348,1913372.0,47.6185
221,2022-05-23,Brazil,PB,TOTAL,0,10218,54,604210,10218,604210,254.29759,15037.1056,0.01691,429753.0,401683.0,1152470.0,28681.77138,3538203.0,88.05603,3225130.0,80.26451,85726.0,2.13348,1913372.0,47.6185
221,2022-05-24,Brazil,PB,TOTAL,1,10219,24,604234,10219,604234,254.32247,15037.70289,0.01691,429753.0,401683.0,1152470.0,28681.77138,3538203.0,88.05603,3225130.0,80.26451,85726.0,2.13348,1913372.0,47.6185
221,2022-05-25,Brazil,PB,TOTAL,1,10220,305,604539,10220,604539,254.34736,15045.29349,0.01691,429753.0,401683.0,1152470.0,28681.77138,3538203.0,88.05603,3225130.0,80.26451,85726.0,2.13348,1913372.0,47.6185
221,2022-05-26,Brazil,PB,TOTAL,0,10220,166,604705,10220,604705,254.34736,15049.42477,0.0169,429753.0,401683.0,1152470.0,28681.77138,3538203.0,88.05603,3226604.0,80.3012,85726.0,2.13348,1915767.0,47.67811
221,2022-05-27,Brazil,PB,TOTAL,0,10220,173,604878,10220,604878,254.34736,15053.73026,0.0169,429753.0,401683.0,1152470.0,28681.77138,3541406.0,88.13574,3228243.0,80.34199,85733.0,2.13366,1918677.0,47.75053
221,2022-05-28,Brazil,PB,TOTAL,0,10220,166,605044,10220,605044,254.34736,15057.86154,0.01689,429753.0,401683.0,1152470.0,28681.77138,3541754.0,88.1444,3228243.0,80.34199,85733.0,2.13366,1918677.0,47.75053
222,2022-05-29,Brazil,PB,TOTAL,0,10220,0,605044,10220,605044,254.34736,15057.86154,0.01689,429753.0,401683.0,1152470.0,28681.77138,3541754.0,88.1444,3228243.0,80.34199,85733.0,2.13366,1918677.0,47.75053
222,2022-05-30,Brazil,PB,TOTAL,0,10220,248,605292,10220,605292,254.34736,15064.03357,0.01688,429753.0,401683.0,1152470.0,28681.77138,3541754.0,88.1444,3230064.0,80.3873,85736.0,2.13373,1923287.0,47.86526
222,2022-05-31,Brazil,PB,TOTAL,0,10220,24,605316,10220,605316,254.34736,15064.63086,0.01688,429753.0,401683.0,1152470.0,28681.77138,3541754.0,88.1444,3231299.0,80.41804,85749.0,2.13405,1925569.0,47.92205
222,2022-06-01,Brazil,PB,TOTAL,0,10220,233,605549,10220,605549,254.34736,15070.42958,0.01688,429753.0,401683.0,1152470.0,28681.77138,3541754.0,88.1444,3231844.0,80.4316,85751.0,2.1341,1926315.0,47.94062
222,2022-06-02,Brazil,PB,TOTAL,0,10220,167,605716,10220,605716,254.34736,15074.58575,0.01687,429753.0,401683.0,1152470.0,28681.77138,3541754.0,88.1444,3233159.0,80.46433,85752.0,2.13413,1928938.0,48.0059
222,2022-06-03,Brazil,PB,TOTAL,0,10220,0,605716,10220,605716,254.34736,15074.58575,0.01687,429753.0,401683.0,1152470.0,28681.77138,3542988.0,88.17511,3234616.0,80.50059,85763.0,2.1344,1932046.0,48.08325
222,2022-06-04,Brazil,PB,TOTAL,0,10220,0,605716,10220,605716,254.34736,15074.58575,0.01687,429753.0,401683.0,1152470.0,28681.77138,3542988.0,88.17511,3235552.0,80.52389,85766.0,2.13448,1934858.0,48.15323
223,2022-06-05,Brazil,PB,TOTAL,0,10220,0,605716,10220,605716,254.34736,15074.58575,0.01687,429753.0,401683.0,1152470.0,28681.77138,3542988.0,88.17511,3236437.0,80.54591,85779.0,2.1348,1938994.0,48.25617
223,2022-06-06,Brazil,PB,TOTAL,0,10220,729,606445,10220,606445,254.34736,15092.72853,0.01685,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3236635.0,80.55084,85780.0,2.13483,1939386.0,48.26592
223,2022-06-07,Brazil,PB,TOTAL,2,10222,50,606495,10222,606495,254.39714,15093.97289,0.01685,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3237545.0,80.57349,85783.0,2.1349,1941639.0,48.32199
223,2022-06-08,Brazil,PB,TOTAL,0,10222,321,606816,10222,606816,254.39714,15101.96169,0.01685,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3238271.0,80.59155,85786.0,2.13497,1944945.0,48.40427
223,2022-06-09,Brazil,PB,TOTAL,0,10222,274,607090,10222,607090,254.39714,15108.78078,0.01684,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3238976.0,80.6091,85788.0,2.13502,1947947.0,48.47898
223,2022-06-10,Brazil,PB,TOTAL,2,10224,425,607515,10224,607515,254.44691,15119.35785,0.01683,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3240096.0,80.63697,85791.0,2.1351,1951345.0,48.56355
223,2022-06-11,Brazil,PB,TOTAL,1,10225,324,607839,10225,607839,254.4718,15127.42131,0.01682,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3240096.0,80.63697,85791.0,2.1351,1951345.0,48.56355
224,2022-06-12,Brazil,PB,TOTAL,0,10225,0,607839,10225,607839,254.4718,15127.42131,0.01682,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3240096.0,80.63697,85791.0,2.1351,1951345.0,48.56355
224,2022-06-13,Brazil,PB,TOTAL,0,10225,430,608269,10225,608269,254.4718,15138.12281,0.01681,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3240096.0,80.63697,85791.0,2.1351,1951345.0,48.56355
224,2022-06-14,Brazil,PB,TOTAL,1,10226,44,608313,10226,608313,254.49668,15139.21785,0.01681,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3240096.0,80.63697,85791.0,2.1351,1951345.0,48.56355
224,2022-06-15,Brazil,PB,TOTAL,0,10226,643,608956,10226,608956,254.49668,15155.22033,0.01679,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3241748.0,80.67809,85796.0,2.13522,1956393.0,48.68918
224,2022-06-16,Brazil,PB,TOTAL,0,10226,700,609656,10226,609656,254.49668,15172.64138,0.01677,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3241748.0,80.67809,85796.0,2.13522,1956393.0,48.68918
224,2022-06-17,Brazil,PB,TOTAL,0,10226,631,610287,10226,610287,254.49668,15188.34522,0.01676,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3241748.0,80.67809,85796.0,2.13522,1956393.0,48.68918
224,2022-06-18,Brazil,PB,TOTAL,0,10226,0,610287,10226,610287,254.49668,15188.34522,0.01676,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3241748.0,80.67809,85796.0,2.13522,1956393.0,48.68918
225,2022-06-19,Brazil,PB,TOTAL,6,10232,990,611277,10232,611277,254.64601,15212.98356,0.01674,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3241748.0,80.67809,85796.0,2.13522,1956393.0,48.68918
225,2022-06-20,Brazil,PB,TOTAL,4,10236,151,611428,10236,611428,254.74556,15216.74153,0.01674,429753.0,401683.0,1152470.0,28681.77138,3544082.0,88.20234,3242497.0,80.69673,85800.0,2.13532,1959454.0,48.76536
225,2022-06-21,Brazil,PB,TOTAL,3,10239,102,611530,10239,611530,254.82022,15219.28003,0.01674,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3242497.0,80.69673,85800.0,2.13532,1959454.0,48.76536
225,2022-06-22,Brazil,PB,TOTAL,0,10239,0,611530,10239,611530,254.82022,15219.28003,0.01674,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3252259.0,80.93968,85840.0,2.13632,1988450.0,49.48699
225,2022-06-23,Brazil,PB,TOTAL,2,10241,2289,613819,10241,613819,254.86999,15276.24687,0.01668,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3252259.0,80.93968,85840.0,2.13632,1988450.0,49.48699
225,2022-06-24,Brazil,PB,TOTAL,1,10242,804,614623,10242,614623,254.89488,15296.25619,0.01666,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3252259.0,80.93968,85840.0,2.13632,1988450.0,49.48699
225,2022-06-25,Brazil,PB,TOTAL,2,10244,566,615189,10244,615189,254.94465,15310.34236,0.01665,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3252259.0,80.93968,85840.0,2.13632,1988450.0,49.48699
226,2022-06-26,Brazil,PB,TOTAL,1,10245,225,615414,10245,615414,254.96954,15315.94198,0.01665,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3252259.0,80.93968,85840.0,2.13632,1988450.0,49.48699
226,2022-06-27,Brazil,PB,TOTAL,2,10247,102,615516,10247,615516,255.01932,15318.48048,0.01665,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3253623.0,80.97362,85846.0,2.13647,1993800.0,49.62013
226,2022-06-28,Brazil,PB,TOTAL,0,10247,248,615764,10247,615764,255.01932,15324.65251,0.01664,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3254129.0,80.98622,85850.0,2.13657,1995740.0,49.66842
226,2022-06-29,Brazil,PB,TOTAL,5,10252,1433,617197,10252,617197,255.14375,15360.31589,0.01661,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3254673.0,80.99975,85854.0,2.13667,1997934.0,49.72302
226,2022-06-30,Brazil,PB,TOTAL,2,10254,1405,618602,10254,618602,255.19353,15395.28243,0.01658,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3254893.0,81.00523,85860.0,2.13682,1998495.0,49.73698
226,2022-07-01,Brazil,PB,TOTAL,2,10256,1975,620577,10256,620577,255.2433,15444.43468,0.01653,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3254893.0,81.00523,85860.0,2.13682,1998495.0,49.73698
226,2022-07-02,Brazil,PB,TOTAL,6,10262,764,621341,10262,621341,255.39262,15463.44852,0.01652,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3254893.0,81.00523,85860.0,2.13682,1998495.0,49.73698
227,2022-07-03,Brazil,PB,TOTAL,4,10266,1487,622828,10266,622828,255.49217,15500.45581,0.01648,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3254893.0,81.00523,85860.0,2.13682,1998495.0,49.73698
227,2022-07-04,Brazil,PB,TOTAL,2,10268,344,623172,10268,623172,255.54195,15509.01701,0.01648,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3260861.0,81.15376,85899.0,2.13779,2022543.0,50.33547
227,2022-07-05,Brazil,PB,TOTAL,1,10269,221,623393,10269,623393,255.56683,15514.51709,0.01647,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3260861.0,81.15376,85899.0,2.13779,2022543.0,50.33547
227,2022-07-06,Brazil,PB,TOTAL,5,10274,1760,625153,10274,625153,255.69127,15558.31859,0.01643,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3260861.0,81.15376,85899.0,2.13779,2022543.0,50.33547
227,2022-07-07,Brazil,PB,TOTAL,5,10279,1606,626759,10279,626759,255.81571,15598.28746,0.0164,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3261090.0,81.15946,85899.0,2.13779,2023472.0,50.35859
227,2022-07-08,Brazil,PB,TOTAL,1,10280,1403,628162,10280,628162,255.84059,15633.20423,0.01637,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3261090.0,81.15946,85899.0,2.13779,2023472.0,50.35859
227,2022-07-09,Brazil,PB,TOTAL,3,10283,1141,629303,10283,629303,255.91526,15661.60054,0.01634,429753.0,401683.0,1152470.0,28681.77138,3547278.0,88.28188,3261090.0,81.15946,85899.0,2.13779,2023472.0,50.35859
